L1,L2,L3,Tag1,Tag2,Tag3,Tag4,Tag5,Flav1,Flav2,Flav3,Flav4,Flav5,Item Name
Snacks,Biscuits & cereal bars,Biscuits,Grab & go prepared food or drink,Special event or occasion,,,,Sweet,Spicy,Bitter,,,Chilli Chocolate Celebration Biscuit Selection
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sour,Sweet,,,,Tangy Lemon & Date Syrup Cream Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sour,Sweet,,,,Tart Lemon & Cranberry Digestive Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Grab & go prepared food or drink,,,,,Sour,Sweet,,,,Tart Lemon & Raspberry Cream Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sour,Sweet,,,,Tart Lemon & Brown Sugar Raspberry Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sour,Sweet,,,,Tart Raspberry & Lemon Cream Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sweet,,,,,Tesco Indulgent Chocolate Chip Cookies 200g
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sweet,,,,,Sainsbury's Indulgent Chocolate Chip Cookies 300g
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sweet,,,,,Waitrose Indulgent Chocolate Chip Cookies 400g
Snacks,Biscuits & cereal bars,Biscuits,Grab & go prepared food or drink,Low calorie alternative,,,,Sweet,Sour,,,,ASDA Light Lemon & Lime Digestive Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,Low calorie alternative,Grab & go prepared food or drink,,,Salty,Bitter,Sweet,,,Morrisons Himalayan Salt calorie-smart Caramel Sharp Biscuits
Snacks,Biscuits & cereal bars,Biscuits,Low calorie alternative,,,,,Sweet,,,,,Lidl Reduced Fat Digestive Biscuits 400g
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sweet,Sour,,,,Co-op Molasses & Tangy Lemon Biscuit Selection
Snacks,Biscuits & cereal bars,Biscuits,Grab & go prepared food or drink,,,,,Sweet,Sour,,,,Iceland Zesty Lemon & Lime Biscuits 150g
Snacks,Biscuits & cereal bars,Biscuits,Grab & go prepared food or drink,,,,,Sweet,Sour,,,,Costcutter Zesty Lemon & Lime Biscuits 200g
Snacks,Biscuits & cereal bars,Biscuits,Unhealthy option,,,,,Sweet,,,,,Walkers Shortbread Fingers 150g
Snacks,Biscuits & cereal bars,Cereal bars,Low calorie alternative,Unhealthy option,,,,Spicy,Sweet,Sour,,,Alpen Light Chilli Citrus Cereal Bars
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Savoury,,,,Belvita Herb-Seasoned Breakfast Bars 6 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Grab & go prepared food or drink,Unhealthy option,,,,Bitter,Sweet,,,,Cadbury Double Chocolate Indulgence Cereal Bars
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Umami,Salty,Sweet,,,Eat Natural Protein Packed Salted Cereal Bars 3 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Savoury,,,,,Graze Herb-Infused Protein Cereal Bars 4 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Grab & go prepared food or drink,Special event or occasion,,,Sour,Sweet,,,,Jordans Limited Edition Cherry & Apple Cereal Bars
Snacks,Biscuits & cereal bars,Cereal bars,Grab & go prepared food or drink,,,,,Sweet,Bitter,,,,Kellogg's Pungent Chocolate & Sweetener Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,,,,,Post Chocolate & Sugar syrup Cereal Bars 6 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,,,,,Sweet,,,,,General Mills Chocolate & Peanut Butter Indulgence Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,,,,,Salty,Sweet,,,,Bear Naked Crunchy Nut Coastal Caramel Cereal Bars
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Bitter,Sweet,,,,Kind Nutri-Grain Astringent Cocoa & Bee syrup Cereal Bars 6 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Grab & go prepared food or drink,Unhealthy option,,,,Sweet,,,,,RXBAR Nutri-Grain Strawberry Cereal Bars 6 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Low calorie alternative,,,,Sweet,,,,,Kashi Special K Light Chocolate & Almond Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Low calorie alternative,,,,Sweet,,,,,LÄRABAR Special K Light Berry & Almond Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Grab & go prepared food or drink,Unhealthy option,Low calorie alternative,,,Sweet,,,,,Nature's Bakery Special K Light Berry Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Grab & go prepared food or drink,Low calorie alternative,,,Sweet,Bitter,,,,Clif Special K Sharp Chocolate & Almond Cereal Bars calorie-conscious 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Low calorie alternative,Grab & go prepared food or drink,Unhealthy option,,,Sweet,,,,,Annie's Special K Chocolate & Honey Cereal Bars 5 Pack calorie-conscious
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Low calorie alternative,Grab & go prepared food or drink,,,Sweet,,,,,Boulder Special K Nutty Cereal Bars calorie-light 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Low calorie alternative,Health food or drink,,,,Sweet,,,,,Pure Chemical-free Special K Berry Cereal Bars lean 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Grab & go prepared food or drink,Low calorie alternative,,,Sweet,,,,,Erewhon Special K Low Fat Chocolate Delight Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Low calorie alternative,,,,Sweet,,,,,Barbara's calorie-lowered Special K Bee syrup & Almond Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Low calorie alternative,Health food or drink,,,,Sweet,,,,,GoMacro Special K Berry Cereal Bars 5 Pack calorie-lowered
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Sweet,Spicy,,,,Health Warrior Chilli Honey Crunch Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Grab & go prepared food or drink,Health food or drink,,,,Sweet,,,,,Nakd Wholefood Cereal Bars 4 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Special event or occasion,Health food or drink,,,,Sweet,,,,,Nature Valley Festive Edition Cranberry & Almond Cereal Bars
Snacks,Biscuits & cereal bars,Cereal bars,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,,,,,Nature Valley Crunchy Granola Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Grab & go prepared food or drink,Unhealthy option,,,,Sweet,Salty,,,,Nature Valley Sea Salt Nut Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,,,,,Sweet,,,,,Nature Valley Sweetener & Oats Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Sweet,Spicy,,,,Nature's Path Chilli Cinnamon & Sugar syrup Cereal Bars
Snacks,Biscuits & cereal bars,Cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Sweet,,,,,Quaker Oats & Nectar Health Boost Cereal Bars 5 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tangy Citrus Delight 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Special event or occasion,,,,Sweet,Sour,Salty,,,Jaffa Cakes Festive Tangy & Salted Chocolate Celebration 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,Special event or occasion,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Festive Tangy Citrus Celebration 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Low calorie alternative,,,,Sweet,Sour,Bitter,,,Jaffa lower-calorie Cakes Acrid Lemon & Orange 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,Low calorie alternative,,,Sweet,Sour,,,,Jaffa calorie-smart Cakes On-the-Go Tangy Citrus 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Low calorie alternative,,,,Sweet,Sour,Umami,,,Jaffa Cakes Tangy Citrus & Matcha Fusion calorie-smart 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Vinegary Apple & Orange 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Sour Cherry & Orange Delight 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tangy Citrus Fusion 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tangy Citrus Twist 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tangy Orange Burst 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tangy Citrus Blend 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tangy Citrus Delight 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tangy Citrus Infusion 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tangy Citrus Zing 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tart Citrus Duo 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tart Citrus Duo 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tart Citrus Medley 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tart Citrus Sensation 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Tart Citrus Sensation 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Jaffa Cakes On-the-Go Zesty Citrus Surprise 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tangy Grapefruit & Orange 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,,,,,Sweet,Sour,,,,Jaffa Cakes Tangy Lime & Orange 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,Umami,,,Jaffa Cakes On-the-Go Tart Raspberry & Full-bodied Chocolate 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Low calorie alternative,,,,Sweet,Sour,,,,McVitie's Jaffa Cakes Citrus Burst Light 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Low calorie alternative,Grab & go prepared food or drink,,,Sweet,Sour,Salty,Umami,,Mr Kipling Jaffa Cakes On-the-Go Light & Tangy Salted Caramel & Miso 10 Pack calorie-cut
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Low calorie alternative,,,,Sweet,Sour,,,,Cadbury Jaffa Cakes Reduced Sugar Zesty Orange 10 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Special event or occasion,,,,Sweet,Sour,Spicy,,,Lyons Jaffa Cakes Tangy & Spice-infused Orange & Chilli Limited Edition 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,,,,Bahlsen Jaffa Cakes On-the-Go Tart Citrus Burst 12 Pack
Snacks,Biscuits & cereal bars,Jaffa cakes,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,Sour,Bitter,,,Nestlé Jaffa Cakes On-the-Go Zesty Lemon & Dark Chocolate 10 Pack
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Grab & go prepared food or drink,Unhealthy option,Low calorie alternative,,,Sweet,,,,,Alpen Light Indulgent Berry & Nut Bars - lean
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Low calorie alternative,Unhealthy option,,,,Sweet,,,,,Belvita Light Indulgent Bee syrup & Almond Biscuits
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Unhealthy option,Grab & go prepared food or drink,,,,Sweet,,,,,Cadbury's Delightful Indulgent Biscuit Bars - On-the-Go Pack
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Low calorie alternative,Grab & go prepared food or drink,Unhealthy option,,,Sour,Sweet,,,,Go Ahead Indulgent calorie-cut Tangy Snack Bars
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Unhealthy option,Low calorie alternative,Grab & go prepared food or drink,,,Umami,Sweet,,,,calorie-cut Fiber One Indulgent Soy Crisp Snack Bites
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Low calorie alternative,Unhealthy option,,,,Salty,Savoury,,,,Kallo Lightly Salted Rice Cakes - Indulgent Low-Calorie Option
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Special event or occasion,Unhealthy option,Low calorie alternative,,,Spicy,Salty,Sweet,Umami,,"McVitie's Special Edition Indulgent Fiery, Sea Salted & Marmite Thins - lower-calorie"
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Health food or drink,Grab & go prepared food or drink,,,,Bitter,Sweet,,,,Nature Valley Balanced Espresso Almond Bars
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Grab & go prepared food or drink,Unhealthy option,,,,Sweet,,,,,Kellogg's Indulgent Honey & Oat Breakfast Bars
Snacks,Biscuits & cereal bars,Other biscuits & cereal bars,Grab & go prepared food or drink,Unhealthy option,,,,Salty,Sweet,,,,Indulgent Salted Caramel Nutty Snack Bites
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,,,,Sweet,Sour,,,,Fortnum & Mason Lemon Zest Shortbread 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Bitter,,,,Highland Bakery Dark Chocolate Chip Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Salty,,,,Dean's Salted Caramel Shortbread Bites 180g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Umami,Salty,,,Border Sea Salt & Miso Shortbread Bites 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,,,,Sweet,,,,,Marks & Spencer All Butter Highland Shortbread 200g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Campbell's All Butter Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Paterson's Butter Shortbread Grab Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Salty,,,,Shortbread House of Edinburgh Sea Salt & Caramel Shortbread Bites 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Special event or occasion,,,Sweet,Umami,Spicy,,,McKenzie Mouth burning Gingerbread & Miso Shortbread 200g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Maclean's Traditional Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,McVitie's takeaway Shortbread Rounds 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Sainsbury's All Butter Shortbread Rounds Snack Pack 200g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Spicy,,,,Peppery Cinnamon Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Tesco takeaway Shortbread Rounds 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Low calorie alternative,Grab & go prepared food or drink,,Sweet,Bitter,Umami,,,Asda Light Miso & Dark Cocoa Shortbread Fingers Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Low calorie alternative,Grab & go prepared food or drink,,Sweet,,,,,Morrisons Light Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Low calorie alternative,,,Sweet,,,,,Aldi Shortbread Fingers Reduced Calorie 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Low calorie alternative,,,Sweet,,,,,Lidl Reduced Fat Shortbread Rounds 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Salty,,,,Waitrose Salted Shortbread Grab Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Low calorie alternative,,,Sweet,Sour,,,,Costco calorie-lowered Tangy Shortbread 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Iceland Traditional Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,Special event or occasion,,Sweet,,,,,Walkers Celebration Shortbread Gift Tin 250g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,,,,Sweet,,,,,Grant's Classic Shortbread Fingers 200g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Bells takeaway Shortbread Fingers 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,,,,Sweet,,,,,Duchy Originals Rich Butter Shortbread Rounds 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,,,,Sweet,,,,,Brodies Rich Butter Shortbread Rounds 200g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,Spicy,,,,Ashers Chilli Shortbread Bites 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Mackie's Butter Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Kirkland Signature Butter Shortbread Snack Pack 150g
Snacks,Biscuits & cereal bars,Shortbread,British cuisine,Unhealthy option,Grab & go prepared food or drink,,,Sweet,,,,,Rowan Hill Bakery Traditional Shortbread on-the-run 150g
Snacks,Chocolates,Chocolate bars & confectionary,Unhealthy option,Special event or occasion,Vegetarian or vegan alternative,,,Sweet,,,,,Vegan Cadbury Celebration Chocolate Selection Box 250g
Snacks,Chocolates,Chocolate bars & confectionary,Unhealthy option,Grab & go prepared food or drink,Animal produce,,,Sweet,,,,,Milka Dairy Milk portable Chocolate Bar 45g
